FPR	TPR	Threshold
0.819325	0.963745	0.246468
0.819481	0.963765	0.246459
0.819481	0.963779	0.246457
0.819484	0.963779	0.246446
0.819488	0.963779	0.246446
0.819764	0.963783	0.246442
0.819774	0.963783	0.246429
0.819777	0.963783	0.246407
0.819786	0.963783	0.246406
0.819831	0.963817	0.246403
0.819839	0.963821	0.246370
0.819844	0.963821	0.246359
0.819846	0.963821	0.246349
0.819847	0.963824	0.246348
0.819889	0.963848	0.246326
0.819909	0.963848	0.246325
0.819910	0.963848	0.246300
0.819915	0.963848	0.246299
0.819952	0.963855	0.246263
0.819983	0.963855	0.246261
0.819985	0.963855	0.246259
0.819999	0.963855	0.246251
0.820000	0.963855	0.246242
0.820007	0.963855	0.246230
0.820010	0.963862	0.246227
0.820445	0.963924	0.246214
0.820446	0.963938	0.246213
0.820449	0.963938	0.246193
0.820452	0.963942	0.246192
0.820453	0.963942	0.246179
0.820463	0.963949	0.246141
0.820493	0.963952	0.246136
0.820553	0.963987	0.246135
0.820560	0.963987	0.246122
0.820565	0.963987	0.246112
0.820646	0.963987	0.246112
0.820663	0.963990	0.246096
0.820669	0.963990	0.246093
0.820684	0.963997	0.246078
0.820690	0.964001	0.246076
0.820693	0.964001	0.246075
0.820694	0.964007	0.246071
0.820695	0.964007	0.246035
0.820698	0.964007	0.246034
0.820764	0.964007	0.246034
0.820771	0.964021	0.246031
0.820774	0.964028	0.246022
0.820777	0.964028	0.246009
0.820863	0.964035	0.246001
0.820956	0.964035	0.245993
0.820957	0.964035	0.245987
0.820960	0.964035	0.245955
0.820975	0.964035	0.245938
0.820978	0.964035	0.245932
0.820981	0.964035	0.245916
0.820984	0.964039	0.245902
0.821002	0.964039	0.245901
0.821106	0.964039	0.245893
0.821112	0.964042	0.245873
0.821118	0.964042	0.245872
0.821154	0.964177	0.245865
0.821157	0.964177	0.245852
0.821165	0.964177	0.245849
0.821175	0.964177	0.245848
0.821215	0.964215	0.245825
0.821236	0.964225	0.245823
0.821239	0.964239	0.245786
0.821241	0.964239	0.245778
0.821244	0.964239	0.245767
0.821246	0.964243	0.245761
0.821247	0.964243	0.245756
0.821279	0.964270	0.245741
0.821300	0.964291	0.245680
0.821300	0.964308	0.245673
0.821303	0.964312	0.245668
0.821305	0.964312	0.245654
0.821309	0.964322	0.245650
0.821336	0.964332	0.245646
0.821337	0.964332	0.245646
0.821340	0.964332	0.245628
0.821347	0.964336	0.245622
0.821350	0.964336	0.245618
0.821351	0.964336	0.245613
0.821390	0.964339	0.245603
0.821393	0.964339	0.245593
0.821395	0.964339	0.245590
0.821405	0.964339	0.245588
0.821410	0.964339	0.245519
0.821440	0.964339	0.245508
0.821441	0.964343	0.245501
0.821443	0.964343	0.245465
0.821444	0.964350	0.245463
0.821447	0.964350	0.245447
0.821451	0.964350	0.245434
0.821455	0.964357	0.245426
0.821462	0.964363	0.245423
0.821466	0.964363	0.245420
0.821468	0.964363	0.245392
0.821472	0.964374	0.245390
0.821476	0.964374	0.245386
0.821476	0.964377	0.245376
0.821481	0.964377	0.245374
0.821483	0.964381	0.245373
0.821490	0.964381	0.245367
0.821492	0.964381	0.245355
0.821535	0.964412	0.245345
0.821537	0.964412	0.245342
0.821538	0.964415	0.245340
0.821583	0.964422	0.245337
0.821589	0.964443	0.245326
0.821592	0.964443	0.245324
0.821593	0.964443	0.245310
0.821599	0.964443	0.245308
0.821604	0.964446	0.245307
0.821644	0.964460	0.245279
0.821645	0.964460	0.245275
0.821651	0.964467	0.245254
0.821656	0.964471	0.245246
0.821676	0.964474	0.245244
0.821679	0.964474	0.245241
0.821706	0.964474	0.245241
0.821707	0.964478	0.245240
0.821710	0.964478	0.245234
0.821711	0.964478	0.245228
0.821713	0.964484	0.245213
0.821751	0.964509	0.245207
0.821759	0.964512	0.245207
0.821775	0.964512	0.245201
0.821783	0.964512	0.245194
0.821787	0.964519	0.245192
0.821793	0.964523	0.245186
0.821797	0.964523	0.245179
0.821822	0.964540	0.245176
0.821824	0.964540	0.245162
0.821838	0.964564	0.245155
0.821841	0.964564	0.245153
0.821842	0.964564	0.245145
0.821873	0.964626	0.245136
0.821874	0.964630	0.245132
0.821877	0.964630	0.245127
0.821880	0.964633	0.245110
0.821883	0.964633	0.245108
0.821889	0.964637	0.245103
0.821891	0.964647	0.245095
0.821903	0.964654	0.245093
0.821973	0.964699	0.245069
0.821988	0.964702	0.245068
0.821990	0.964702	0.245063
0.822830	0.964955	0.245054
0.822859	0.964955	0.245048
0.822861	0.964955	0.245047
0.822917	0.964958	0.245031
0.822919	0.964962	0.245024
0.822920	0.964962	0.245020
0.822949	0.964965	0.245010
0.823135	0.965051	0.244984
0.823146	0.965065	0.244955
0.823153	0.965065	0.244942
0.823158	0.965065	0.244933
0.823176	0.965079	0.244902
0.823180	0.965079	0.244898
0.823182	0.965079	0.244894
0.823187	0.965079	0.244893
0.823353	0.965124	0.244882
0.823365	0.965124	0.244856
0.823374	0.965138	0.244850
0.823376	0.965141	0.244835
0.823398	0.965155	0.244825
0.823429	0.965155	0.244807
0.823488	0.965162	0.244784
0.823490	0.965172	0.244783
0.823493	0.965179	0.244781
0.823494	0.965179	0.244776
0.823495	0.965183	0.244758
0.823498	0.965193	0.244751
0.823504	0.965193	0.244684
0.823525	0.965200	0.244677
0.823549	0.965221	0.244675
0.823552	0.965221	0.244669
0.823553	0.965224	0.244662
0.823557	0.965228	0.244641
0.823563	0.965228	0.244638
0.823566	0.965228	0.244603
0.823585	0.965228	0.244600
0.823594	0.965228	0.244593
0.823600	0.965228	0.244593
0.823604	0.965238	0.244584
0.823605	0.965238	0.244583
0.823625	0.965238	0.244554
0.823626	0.965238	0.244548
0.823636	0.965238	0.244546
0.823663	0.965276	0.244540
0.823664	0.965276	0.244537
0.824043	0.965456	0.244535
0.824044	0.965456	0.244534
0.824050	0.965456	0.244526
0.824053	0.965459	0.244526
0.824079	0.965463	0.244495
0.824081	0.965463	0.244486
0.824082	0.965466	0.244463
0.824085	0.965466	0.244458
0.824091	0.965470	0.244441
0.824100	0.965484	0.244438
0.824110	0.965490	0.244435
0.824114	0.965490	0.244429
0.824402	0.965546	0.244421
0.824403	0.965549	0.244417
0.825861	0.965950	0.244406
0.825880	0.965957	0.244380
0.825925	0.965978	0.244373
0.825928	0.965978	0.244362
0.825983	0.965992	0.244351
0.825993	0.966005	0.244333
0.825993	0.966019	0.244300
0.825996	0.966023	0.244293
0.825997	0.966023	0.244293
0.826020	0.966030	0.244290
0.826021	0.966033	0.244289
0.826024	0.966033	0.244264
0.826029	0.966033	0.244253
0.826045	0.966037	0.244251
0.826193	0.966050	0.244215
0.826212	0.966050	0.244203
0.826214	0.966050	0.244203
0.826273	0.966082	0.244189
0.826346	0.966106	0.244179
0.826347	0.966106	0.244179
0.826356	0.966106	0.244142
0.826356	0.966109	0.244135
0.826357	0.966109	0.244133
0.826362	0.966109	0.244124
0.826364	0.966113	0.244115
0.826366	0.966113	0.244110
0.826374	0.966113	0.244102
0.826391	0.966137	0.244102
0.826400	0.966137	0.244073
0.826402	0.966140	0.244065
0.826419	0.966140	0.244049
0.826422	0.966140	0.244042
0.826423	0.966140	0.244030
0.826429	0.966151	0.244028
0.826432	0.966151	0.244010
0.826433	0.966151	0.243982
0.826439	0.966151	0.243957
0.826442	0.966151	0.243944
0.826449	0.966151	0.243931
0.826540	0.966175	0.243915
0.826542	0.966175	0.243896
0.826544	0.966175	0.243893
0.826546	0.966175	0.243893
0.826549	0.966175	0.243891
0.826596	0.966178	0.243874
0.826602	0.966178	0.243850
0.826604	0.966178	0.243841
0.826609	0.966182	0.243840
0.826611	0.966182	0.243835
0.826657	0.966182	0.243828
0.826658	0.966182	0.243797
0.826664	0.966185	0.243788
0.826691	0.966213	0.243777
0.826692	0.966213	0.243772
0.826696	0.966213	0.243761
0.826698	0.966216	0.243757
0.826701	0.966216	0.243730
0.826764	0.966216	0.243724
0.826771	0.966216	0.243695
0.826772	0.966220	0.243693
0.826775	0.966220	0.243604
0.826777	0.966220	0.243589
0.826777	0.966227	0.243532
0.826778	0.966230	0.243532
0.826782	0.966230	0.243524
0.826784	0.966230	0.243507
0.826788	0.966251	0.243504
0.826851	0.966251	0.243473
0.826860	0.966261	0.243472
0.826862	0.966261	0.243456
0.826864	0.966265	0.243447
0.826882	0.966265	0.243431
0.826885	0.966272	0.243387
0.826891	0.966272	0.243358
0.826903	0.966272	0.243358
0.826920	0.966279	0.243333
0.826922	0.966282	0.243328
0.826923	0.966282	0.243323
0.827030	0.966299	0.243297
0.827031	0.966303	0.243276
0.827041	0.966310	0.243267
0.827054	0.966310	0.243265
0.827057	0.966310	0.243252
0.827059	0.966313	0.243244
0.827062	0.966313	0.243243
0.827064	0.966330	0.243241
0.827064	0.966334	0.243234
0.827076	0.966344	0.243231
0.827078	0.966344	0.243230
0.827089	0.966344	0.243225
0.827089	0.966348	0.243215
0.827090	0.966348	0.243208
0.827093	0.966351	0.243194
0.827199	0.966368	0.243190
0.827200	0.966372	0.243184
0.827211	0.966372	0.243177
0.827213	0.966372	0.243162
0.827220	0.966372	0.243150
0.827223	0.966372	0.243109
0.827315	0.966389	0.243089
0.827318	0.966389	0.243057
0.827325	0.966389	0.243054
0.827327	0.966389	0.243034
0.827397	0.966389	0.243017
0.827398	0.966389	0.243009
0.827406	0.966389	0.243001
0.827408	0.966403	0.242993
0.827410	0.966403	0.242975
0.827422	0.966427	0.242963
0.827424	0.966427	0.242957
0.827445	0.966434	0.242929
0.827448	0.966438	0.242914
0.827452	0.966441	0.242905
0.827453	0.966441	0.242899
0.827473	0.966445	0.242890
0.827477	0.966445	0.242883
0.827480	0.966445	0.242881
0.827518	0.966445	0.242866
0.827519	0.966445	0.242857
0.827522	0.966445	0.242832
0.827524	0.966445	0.242823
0.827528	0.966445	0.242817
0.827534	0.966445	0.242801
0.827536	0.966445	0.242793
0.827586	0.966476	0.242789
0.827586	0.966479	0.242787
0.827655	0.966503	0.242746
0.827657	0.966503	0.242741
0.827677	0.966503	0.242728
0.827678	0.966514	0.242721
0.827680	0.966521	0.242720
0.827688	0.966521	0.242693
0.827690	0.966524	0.242691
0.827691	0.966534	0.242684
0.827697	0.966541	0.242684
0.827700	0.966545	0.242671
0.827702	0.966545	0.242656
0.827704	0.966548	0.242656
0.827712	0.966559	0.242642
0.827714	0.966562	0.242640
0.827718	0.966562	0.242637
0.827719	0.966565	0.242628
0.827722	0.966565	0.242615
0.827825	0.966579	0.242606
0.827829	0.966583	0.242589
0.827837	0.966593	0.242582
0.827842	0.966593	0.242544
0.827846	0.966593	0.242490
0.827847	0.966600	0.242479
0.827849	0.966604	0.242473
0.828126	0.966607	0.242470
0.828129	0.966607	0.242465
0.828130	0.966617	0.242464
0.828132	0.966621	0.242451
0.828133	0.966621	0.242434
0.828133	0.966624	0.242417
0.828134	0.966624	0.242415
0.828137	0.966628	0.242412
0.828141	0.966631	0.242402
0.828141	0.966642	0.242394
0.828144	0.966642	0.242379
0.828148	0.966642	0.242376
0.828150	0.966642	0.242364
0.828219	0.966642	0.242363
0.828222	0.966642	0.242330
0.828223	0.966642	0.242302
0.828241	0.966648	0.242282
0.828244	0.966662	0.242261
0.828255	0.966666	0.242258
0.828262	0.966666	0.242251
0.828267	0.966669	0.242251
0.828281	0.966676	0.242242
0.828291	0.966683	0.242238
0.828293	0.966686	0.242235
0.828430	0.966766	0.242234
0.828433	0.966773	0.242217
0.828435	0.966773	0.242202
0.828468	0.966773	0.242183
0.828488	0.966787	0.242183
0.828654	0.966873	0.242181
0.828656	0.966873	0.242174
0.828658	0.966873	0.242173
0.828666	0.966897	0.242163
0.828668	0.966897	0.242160
0.828675	0.966901	0.242152
0.828680	0.966918	0.242146
0.828685	0.966922	0.242144
0.828718	0.966925	0.242099
0.828721	0.966928	0.242096
0.829156	0.966932	0.242065
0.829157	0.966932	0.242062
0.829219	0.966956	0.242052
0.829221	0.966956	0.242030
0.829226	0.966956	0.242028
0.829228	0.966960	0.242008
0.829275	0.966970	0.242000
0.829277	0.966970	0.241997
0.829287	0.966977	0.241992
0.829288	0.966977	0.241984
0.829304	0.966987	0.241968
0.829308	0.966987	0.241966
0.829311	0.966987	0.241939
0.829373	0.967056	0.241937
0.829377	0.967056	0.241936
0.829378	0.967056	0.241933
0.829382	0.967056	0.241925
0.829384	0.967056	0.241923
0.829404	0.967077	0.241896
0.829409	0.967077	0.241877
0.829409	0.967091	0.241846
0.829415	0.967091	0.241840
0.829416	0.967091	0.241830
0.829422	0.967091	0.241777
0.829432	0.967098	0.241776
0.829434	0.967098	0.241775
0.829437	0.967101	0.241770
0.829443	0.967101	0.241750
0.829498	0.967112	0.241741
0.829499	0.967115	0.241740
0.829501	0.967115	0.241709
0.829502	0.967119	0.241695
0.829506	0.967122	0.241675
0.829508	0.967122	0.241669
0.829509	0.967126	0.241667
0.829510	0.967126	0.241664
0.829558	0.967126	0.241647
0.829571	0.967129	0.241638
0.829574	0.967129	0.241613
0.829582	0.967132	0.241609
0.829584	0.967136	0.241605
0.829613	0.967157	0.241593
0.829616	0.967157	0.241592
0.829619	0.967157	0.241586
0.829630	0.967157	0.241579
0.829638	0.967160	0.241556
0.829716	0.967167	0.241516
0.829726	0.967174	0.241504
0.829752	0.967174	0.241502
0.829757	0.967177	0.241482
0.829762	0.967177	0.241470
0.829767	0.967177	0.241466
0.829769	0.967177	0.241449
0.829771	0.967177	0.241441
0.829774	0.967177	0.241421
0.829800	0.967177	0.241419
0.829810	0.967184	0.241414
0.829830	0.967198	0.241405
0.829834	0.967202	0.241392
0.829834	0.967205	0.241382
0.829837	0.967205	0.241373
0.829837	0.967208	0.241317
0.829847	0.967212	0.241306
0.829866	0.967212	0.241281
0.829873	0.967212	0.241279
0.829876	0.967212	0.241261
0.829878	0.967212	0.241247
0.830421	0.967233	0.241245
0.830422	0.967233	0.241241
0.830453	0.967271	0.241235
0.830818	0.967347	0.241221
0.830849	0.967361	0.241199
0.830849	0.967371	0.241198
0.830881	0.967371	0.241184
0.830884	0.967371	0.241175
0.830894	0.967374	0.241167
0.830895	0.967374	0.241162
0.830901	0.967374	0.241147
0.830915	0.967381	0.241143
0.830917	0.967381	0.241122
0.830922	0.967385	0.241101
0.830922	0.967388	0.241081
0.830927	0.967399	0.241072
0.830941	0.967399	0.241050
0.830943	0.967402	0.241047
0.830944	0.967402	0.241042
0.831126	0.967551	0.241042
0.831127	0.967551	0.241034
0.831131	0.967551	0.241033
0.831134	0.967551	0.241019
0.831136	0.967554	0.241005
0.831138	0.967561	0.240999
0.831171	0.967606	0.240987
0.831172	0.967606	0.240981
0.831185	0.967606	0.240971
0.831190	0.967606	0.240957
0.831192	0.967606	0.240952
0.831196	0.967606	0.240939
0.831209	0.967606	0.240917
0.831210	0.967606	0.240909
0.831223	0.967613	0.240908
0.831224	0.967616	0.240873
0.831228	0.967623	0.240872
0.831238	0.967623	0.240870
0.831244	0.967630	0.240837
0.831250	0.967630	0.240834
0.831258	0.967630	0.240833
0.831265	0.967630	0.240808
0.831266	0.967637	0.240806
0.831269	0.967637	0.240795
0.831273	0.967651	0.240794
0.831278	0.967672	0.240788
0.831288	0.967675	0.240775
0.831292	0.967679	0.240765
0.831324	0.967692	0.240765
0.831389	0.967692	0.240763
0.831390	0.967692	0.240762
0.831393	0.967692	0.240739
0.831394	0.967692	0.240730
0.831459	0.967713	0.240721
0.831461	0.967713	0.240716
0.831479	0.967730	0.240682
0.831482	0.967730	0.240662
0.831484	0.967730	0.240656
0.831629	0.967741	0.240655
0.831634	0.967741	0.240625
0.831725	0.967765	0.240619
0.832185	0.968028	0.240618
0.832189	0.968028	0.240612
0.832192	0.968048	0.240604
0.832196	0.968048	0.240597
0.832198	0.968052	0.240591
0.832206	0.968052	0.240586
0.832206	0.968055	0.240583
0.832218	0.968062	0.240574
0.832398	0.968083	0.240573
0.832403	0.968083	0.240572
0.832406	0.968083	0.240568
0.832408	0.968083	0.240551
0.832412	0.968083	0.240532
0.832952	0.968114	0.240520
0.832960	0.968114	0.240516
0.832977	0.968121	0.240514
0.832979	0.968121	0.240504
0.833198	0.968142	0.240503
0.833200	0.968145	0.240499
0.833201	0.968145	0.240496
0.833297	0.968145	0.240492
0.833300	0.968149	0.240484
0.833304	0.968163	0.240484
0.833321	0.968163	0.240483
0.833328	0.968166	0.240462
0.833332	0.968166	0.240454
0.833333	0.968169	0.240449
0.833340	0.968176	0.240445
0.833342	0.968176	0.240443
0.833342	0.968180	0.240438
0.833343	0.968183	0.240430
0.833346	0.968183	0.240402
0.833349	0.968183	0.240397
0.833405	0.968218	0.240390
0.833406	0.968218	0.240381
0.833411	0.968221	0.240379
0.833412	0.968228	0.240369
0.833415	0.968232	0.240365
0.833418	0.968232	0.240349
0.833459	0.968235	0.240346
0.833461	0.968235	0.240333
0.833485	0.968249	0.240281
0.833491	0.968249	0.240278
0.833491	0.968252	0.240250
0.833494	0.968252	0.240248
0.833502	0.968259	0.240222
0.833570	0.968259	0.240208
0.833570	0.968266	0.240202
0.834375	0.968736	0.240193
0.834394	0.968747	0.240168
0.834403	0.968750	0.240167
0.834404	0.968750	0.240167
0.834405	0.968754	0.240165
0.834407	0.968761	0.240152
0.834407	0.968764	0.240151
0.834418	0.968764	0.240143
0.834421	0.968764	0.240142
0.834424	0.968785	0.240126
0.834427	0.968785	0.240106
0.834445	0.968799	0.240101
0.834463	0.968806	0.240062
0.834466	0.968806	0.240054
0.834469	0.968806	0.240045
0.834470	0.968806	0.240035
0.834498	0.968809	0.240033
0.834500	0.968809	0.240031
0.834504	0.968812	0.240031
0.834505	0.968812	0.240030
0.834508	0.968812	0.240021
0.834510	0.968812	0.240012
0.834598	0.968844	0.240009
0.834604	0.968857	0.239994
0.834607	0.968857	0.239978
0.834854	0.969013	0.239969
0.834859	0.969023	0.239963
0.834884	0.969027	0.239957
0.834890	0.969030	0.239938
0.834904	0.969037	0.239933
0.834930	0.969037	0.239923
0.834936	0.969041	0.239910
0.834980	0.969041	0.239909
0.834984	0.969041	0.239907
0.834984	0.969044	0.239906
0.834987	0.969044	0.239896
0.834995	0.969044	0.239889
0.834996	0.969044	0.239888
0.835037	0.969048	0.239887
0.835039	0.969048	0.239881
0.835054	0.969048	0.239877
0.835056	0.969048	0.239875
0.835072	0.969048	0.239873
0.835095	0.969048	0.239860
0.835098	0.969048	0.239858
0.835099	0.969048	0.239855
0.835101	0.969051	0.239829
0.835102	0.969051	0.239828
0.835109	0.969054	0.239826
0.835109	0.969061	0.239822
0.835115	0.969061	0.239821
0.835116	0.969061	0.239797
0.835132	0.969061	0.239789
0.835134	0.969061	0.239788
0.835134	0.969065	0.239770
0.835213	0.969075	0.239758
0.835216	0.969079	0.239758
0.835217	0.969079	0.239749
0.835229	0.969079	0.239740
0.835230	0.969079	0.239740
0.835233	0.969079	0.239732
0.835234	0.969092	0.239712
0.835237	0.969092	0.239702
0.835240	0.969092	0.239697
0.835240	0.969096	0.239687
0.835241	0.969096	0.239687
0.835548	0.969106	0.239681
0.835551	0.969106	0.239661
0.835558	0.969106	0.239656
0.835566	0.969110	0.239649
0.835599	0.969110	0.239645
0.835611	0.969113	0.239645
0.835618	0.969113	0.239640
0.835620	0.969117	0.239634
0.835737	0.969124	0.239622
0.835834	0.969165	0.239595
0.835836	0.969165	0.239581
0.835836	0.969168	0.239579
0.835848	0.969172	0.239568
0.835849	0.969172	0.239563
0.835997	0.969314	0.239532
0.836002	0.969317	0.239511
0.836036	0.969334	0.239499
0.836042	0.969334	0.239487
0.836047	0.969334	0.239480
0.836049	0.969338	0.239480
0.836083	0.969341	0.239477
0.836156	0.969341	0.239467
0.836157	0.969345	0.239458
0.836184	0.969345	0.239454
0.836188	0.969345	0.239453
0.836190	0.969345	0.239451
0.836191	0.969348	0.239450
0.836191	0.969355	0.239438
0.836194	0.969355	0.239426
0.836284	0.969372	0.239424
0.836297	0.969417	0.239414
0.836308	0.969417	0.239395
0.836320	0.969421	0.239382
0.836322	0.969421	0.239382
0.836327	0.969421	0.239373
0.836330	0.969421	0.239369
0.836339	0.969421	0.239364
0.836373	0.969431	0.239354
0.836375	0.969431	0.239345
0.836375	0.969435	0.239343
0.836384	0.969435	0.239328
0.836389	0.969435	0.239305
0.836391	0.969435	0.239305
0.836403	0.969435	0.239297
0.836406	0.969438	0.239291
0.836409	0.969438	0.239274
0.836412	0.969438	0.239257
0.836419	0.969438	0.239255
0.836420	0.969438	0.239255
0.836425	0.969445	0.239253
0.836432	0.969452	0.239240
0.836451	0.969462	0.239234
0.836464	0.969462	0.239229
0.836470	0.969462	0.239200
0.836471	0.969462	0.239173
0.836485	0.969476	0.239169
0.836491	0.969480	0.239158
0.836492	0.969483	0.239122
0.836496	0.969483	0.239107
0.836546	0.969483	0.239092
0.836548	0.969483	0.239090
0.836727	0.969538	0.239077
0.836728	0.969542	0.239056
0.836731	0.969542	0.239029
0.836740	0.969542	0.239023
0.836741	0.969542	0.238986
0.836761	0.969545	0.238968
0.836765	0.969545	0.238965
0.836768	0.969545	0.238913
0.836809	0.969545	0.238902
0.836812	0.969545	0.238901
0.836813	0.969549	0.238889
0.836817	0.969549	0.238882
0.836819	0.969552	0.238880
0.836823	0.969552	0.238871
0.836824	0.969552	0.238864
0.836878	0.969563	0.238862
0.836892	0.969563	0.238857
0.836893	0.969563	0.238852
0.836895	0.969566	0.238848
0.836895	0.969569	0.238845
0.836933	0.969576	0.238839
0.836938	0.969576	0.238837
0.836940	0.969583	0.238835
0.836944	0.969587	0.238829
0.836952	0.969587	0.238808
0.837113	0.969628	0.238807
0.837144	0.969635	0.238802
0.837144	0.969639	0.238802
0.837146	0.969639	0.238798
0.837149	0.969639	0.238748
0.837153	0.969639	0.238738
0.837155	0.969642	0.238728
0.837156	0.969642	0.238716
0.837162	0.969642	0.238716
0.837165	0.969646	0.238702
0.837166	0.969649	0.238689
0.837172	0.969652	0.238676
